time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,geom,location,address,state,country
2022-10-12T20:45:54.572Z,59.9059,-153.1371,114.3,1.6,ml,,,,0.3,ak,ak022d3occa5,2022-10-12T20:47:29.309Z,"55 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak,"-153.1371,59.9059","Kenai Peninsula, Alaska, United States","{'county': 'Kenai Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T20:41:51.070Z,19.2561664581299,-155.390502929688,32.5800018310547,1.99000001,md,32.0,132.0,,0.119999997,hv,hv73176182,2022-10-12T20:45:04.200Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.65,1.00999999,0.5,5.0,automatic,hv,hv,"-155.390502929688,19.2561664581299","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-12T20:39:35.598Z,62.2113,-149.7975,8.4,1.8,ml,,,,0.8,ak,ak022d3ob0if,2022-10-12T20:41:22.761Z,"6 km NNE of Susitna North, Alaska",earthquake,,0.2,,,automatic,ak,ak,"-149.7975,62.2113","Y, Matanuska-Susitna, Alaska, United States","{'locality': 'Y', 'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T20:29:43.900Z,35.049,-118.312,0.4,1.23,ml,16.0,68.0,0.1831,0.26,ci,ci40359976,2022-10-12T20:33:18.992Z,"13km W of Mojave, CA",earthquake,0.56,31.61,0.137,23.0,automatic,ci,ci,"-118.312,35.049","Oak Creek Road, Mojave, Kern County, California, 93502, United States","{'road': 'Oak Creek Road', 'village': 'Mojave', 'county': 'Kern County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '93502', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T20:24:51.210Z,38.8310013,-122.7993317,2.26,0.82,md,18.0,40.0,0.0102,0.05,nc,nc73792796,2022-10-12T20:26:24.283Z,"7km W of Cobb, CA",earthquake,0.26,0.6,0.29,3.0,automatic,nc,nc,"-122.7993317,38.8310013","Sonoma County, CAL Fire Northern Region, California, United States","{'county': 'Sonoma County', 'state_district': 'CAL Fire Northern Region', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T20:21:51.120Z,19.1341667175293,-155.385498046875,31.3400001525879,1.83000004,md,31.0,183.0,,0.119999997,hv,hv73176172,2022-10-12T20:25:17.780Z,"12 km SE of Pāhala, Hawaii",earthquake,0.75,1.22000003,1.25,10.0,automatic,hv,hv,"-155.385498046875,19.1341667175293",United States,"{'country': 'United States', 'country_code': 'us'}",,United States
2022-10-12T20:21:27.990Z,46.9965,-122.221,1.71,1.25,ml,25.0,174.0,0.0098,0.17,uw,uw61878557,2022-10-12T23:29:48.810Z,"1 km NNE of Kapowsin, Washington",earthquake,0.67,0.3,0.1936624514234989,16.0,reviewed,uw,uw,"-122.221,46.9965","15872, 285th Street Court East, Pierce County, Washington, 98338, United States","{'house_number': '15872', 'road': '285th Street Court East', 'county': 'Pierce County', 'state': 'Washington', 'ISO3166-2-lvl4': 'US-WA', 'postcode': '98338', 'country': 'United States', 'country_code': 'us'}",Washington,United States
2022-10-12T20:19:07.710Z,39.0728333,-123.0745,7.63,1.26,md,7.0,255.0,0.161,0.04,nc,nc73792791,2022-10-12T20:52:10.691Z,"10km SE of Talmage, CA",earthquake,1.35,2.2,0.104,7.0,reviewed,nc,nc,"-123.0745,39.0728333","Trail 14 - Panther Ridge (Blue/Black), Lake County, California, United States","{'road': 'Trail 14 - Panther Ridge (Blue/Black)', 'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T20:09:06.420Z,38.8339996,-122.8183365,1.51,0.36,md,11.0,88.0,0.0124,0.04,nc,nc73792786,2022-10-12T20:10:40.823Z,"8km NW of The Geysers, CA",earthquake,0.34,0.65,,1.0,automatic,nc,nc,"-122.8183365,38.8339996","Black Oaks, Sonoma County, California, United States","{'hamlet': 'Black Oaks', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T20:07:44.900Z,44.7823333,-110.8071667,3.87,0.57,md,8.0,204.0,0.03144,0.11,uu,uu60520212,2022-10-12T20:14:56.670Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.73,1.11,0.246,6.0,reviewed,uu,uu,"-110.8071667,44.7823333","Park County, Wyoming, United States","{'county': 'Park County', 'state': 'Wyoming', 'ISO3166-2-lvl4': 'US-WY', 'country': 'United States', 'country_code': 'us'}",Wyoming,United States
2022-10-12T19:59:05.335Z,63.1245,-149.5682,16.9,1.3,ml,,,,1.27,ak,ak022d3ntsw5,2022-10-12T20:00:50.479Z,"42 km SW of Cantwell, Alaska",earthquake,,1.6,,,automatic,ak,ak,"-149.5682,63.1245","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T19:54:43.430Z,38.7905006,-122.7758331,3.25,1.76,md,30.0,80.0,0.009815,0.03,nc,nc73792781,2022-10-12T21:29:16.100Z,"2km NW of The Geysers, CA",earthquake,0.24,0.47,0.06,7.0,automatic,nc,nc,"-122.7758331,38.7905006","Big Sulphur Creek Road, Sonoma County, California, United States","{'road': 'Big Sulphur Creek Road', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T19:52:35.250Z,33.2943333,-116.2828333,4.68,0.57,ml,8.0,106.0,0.07146,0.11,ci,ci40359952,2022-10-12T19:56:06.239Z,"10km ENE of Borrego Springs, CA",earthquake,0.33,0.62,0.078,11.0,automatic,ci,ci,"-116.2828333,33.2943333","Borrego Salton Seaway, San Diego County, California, United States","{'road': 'Borrego Salton Seaway', 'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T19:47:57.930Z,38.8271675,-122.7821655,0.93,0.8,md,13.0,55.0,0.01012,0.06,nc,nc73792776,2022-10-12T19:49:35.802Z,"5km W of Cobb, CA",earthquake,0.27,0.48,0.56,3.0,automatic,nc,nc,"-122.7821655,38.8271675","Lakeview Road, Sonoma County, California, 95426, United States","{'road': 'Lakeview Road', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '95426', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T19:42:55.620Z,39.0688333,-123.0976667,5.41,2.73,md,66.0,51.0,0.148,0.14,nc,nc73792771,2022-10-12T22:30:14.296Z,"9km SE of Talmage, CA",earthquake,0.15,0.81,0.201,65.0,reviewed,nc,nc,"-123.0976667,39.0688333","Trail 9 - Red Mountain (Blue/Blue/Green/Green), Mendocino County, California, United States","{'road': 'Trail 9 - Red Mountain (Blue/Blue/Green/Green)', 'county': 'Mendocino County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T19:15:57.597Z,62.0855,-148.9672,40.9,1.2,ml,,,,0.19,ak,ak022d3nkhf3,2022-10-12T19:17:22.173Z,"35 km NNW of Sutton-Alpine, Alaska",earthquake,,1.0,,,automatic,ak,ak,"-148.9672,62.0855","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T19:13:42.800Z,38.7994995,-122.7503357,2.2,0.21,md,8.0,100.0,0.007412,0.02,nc,nc73792756,2022-10-12T19:15:19.292Z,"2km NNE of The Geysers, CA",earthquake,0.4,0.93,0.16,2.0,automatic,nc,nc,"-122.7503357,38.7994995","Cobb, Lake County, California, 96426, United States","{'town': 'Cobb', 'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '96426', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T19:12:14.700Z,33.491,-116.4968333,10.0,0.89,ml,25.0,60.0,0.06765,0.17,ci,ci40359944,2022-10-12T19:15:50.666Z,"18km ESE of Anza, CA",earthquake,0.26,0.51,0.23,25.0,automatic,ci,ci,"-116.4968333,33.491","Riverside County, California, United States","{'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T19:04:42.410Z,38.8230019,-122.8531647,2.21,0.85,md,21.0,63.0,0.005382,0.02,nc,nc73792746,2022-10-12T19:06:19.174Z,"10km WNW of The Geysers, CA",earthquake,0.22,0.44,0.01,3.0,automatic,nc,nc,"-122.8531647,38.8230019","Flood Road, Sonoma County, California, United States","{'road': 'Flood Road', 'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T18:54:47.000Z,63.2381,-151.6542,8.8,1.5,ml,,,,0.71,ak,ak0223n0g1uj8,2022-10-12T18:57:14.405Z,"33 km S of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak,"-151.6542,63.2381","Denali, Alaska, United States","{'county': 'Denali', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T18:50:13.050Z,45.38783333333333,-122.01366666666668,-1.89,1.2,ml,11.0,189.0,0.1528,0.14,uw,uw61878542,2022-10-12T23:41:47.630Z,"4 km NW of Mount Hood Village, Oregon",explosion,1.24,31.61,0.2266045213427178,5.0,reviewed,uw,uw,"-122.01366666666668,45.38783333333333","Forest Road 14, Brightwood, Clackamas County, Oregon, 97011, United States","{'road': 'Forest Road 14', 'hamlet': 'Brightwood', 'county': 'Clackamas County', 'state': 'Oregon', 'ISO3166-2-lvl4': 'US-OR', 'postcode': '97011', 'country': 'United States', 'country_code': 'us'}",Oregon,United States
2022-10-12T18:48:10.600Z,38.8421669,-122.8778305,2.49,1.09,md,12.0,92.0,0.005898,0.01,nc,nc73792741,2022-10-12T18:49:44.751Z,"13km ENE of Cloverdale, CA",earthquake,0.33,0.56,0.16,2.0,automatic,nc,nc,"-122.8778305,38.8421669","Sonoma County, California, United States","{'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T18:40:02.980Z,19.4330005645752,-155.613327026367,-0.209999993443489,1.77999997,md,13.0,106.0,,0.25999999,hv,hv73176077,2022-10-12T18:43:17.700Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.64,0.99000001,0.860000014,7.0,automatic,hv,hv,"-155.613327026367,19.4330005645752","Hawaiʻi County, Hawaii, United States","{'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-12T18:40:00.900Z,38.8414993,-122.8768311,2.65,1.71,md,28.0,71.0,0.006119,0.02,nc,nc73792726,2022-10-12T19:26:10.029Z,"13km NW of The Geysers, CA",earthquake,0.23,0.37,0.09,7.0,automatic,nc,nc,"-122.8768311,38.8414993","Sonoma County, CAL Fire Northern Region, California, United States","{'county': 'Sonoma County', 'state_district': 'CAL Fire Northern Region', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T18:27:05.180Z,41.9766667,-112.5986667,7.49,1.44,ml,17.0,165.0,0.1807,0.15,uu,uu60520187,2022-10-12T18:44:05.900Z,"9 km E of Snowville, Utah",earthquake,0.56,0.84,0.108,2.0,reviewed,uu,uu,"-112.5986667,41.9766667","Box Elder County, Utah, United States","{'county': 'Box Elder County', 'state': 'Utah', 'ISO3166-2-lvl4': 'US-UT', 'country': 'United States', 'country_code': 'us'}",Utah,United States
2022-10-12T18:22:24.490Z,19.1761665344238,-155.391159057617,31.1399993896484,1.98000002,md,36.0,168.0,,0.140000001,hv,hv73176052,2022-10-12T18:25:38.420Z,"9 km ESE of Pāhala, Hawaii",earthquake,0.69,0.949999988,0.479999989,12.0,automatic,hv,hv,"-155.391159057617,19.1761665344238","Kapaoo Point, Hawaiʻi County, Hawaii, United States","{'locality': 'Kapaoo Point', 'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-12T18:14:39.240Z,38.841835,-122.87883,2.63,0.76,md,14.0,94.0,0.005103,0.01,nc,nc73792721,2022-10-12T18:16:16.391Z,"13km ENE of Cloverdale, CA",earthquake,0.33,0.54,0.1,3.0,automatic,nc,nc,"-122.87883,38.841835","Sonoma County, California, United States","{'county': 'Sonoma County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T18:14:24.020Z,19.1666660308838,-155.491500854492,32.9500007629395,1.8,ml,30.0,111.0,,0.100000001,hv,hv73176032,2022-10-12T18:19:56.050Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.72,1.13,4.26,3.0,automatic,hv,hv,"-155.491500854492,19.1666660308838","Mamalahoa Highway, Hawaiʻi County, Hawaii, 96777, United States","{'road': 'Mamalahoa Highway', 'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'postcode': '96777', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-12T18:11:35.370Z,38.1125,-122.1736667,-0.12,1.06,md,11.0,129.0,0.02186,0.08,nc,nc73792716,2022-10-12T19:46:38.670Z,"5km E of Vallejo, CA",quarry blast,0.37,31.61,0.135,9.0,reviewed,nc,nc,"-122.1736667,38.1125","Solano County, California, United States","{'county': 'Solano County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T18:00:31.470Z,33.8011667,-116.7376667,14.96,1.18,ml,38.0,35.0,0.0593,0.19,ci,ci40359912,2022-10-13T00:21:29.957Z,"7km NNW of Idyllwild, CA",earthquake,0.26,0.39,0.18,29.0,reviewed,ci,ci,"-116.7376667,33.8011667","Dark Canyon Road, Pine Wood, Riverside County, California, 92546, United States","{'road': 'Dark Canyon Road', 'hamlet': 'Pine Wood', 'county': 'Riverside County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'postcode': '92546', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T17:46:21.264Z,38.1604,-117.9092,8.6,0.8,ml,15.0,127.39,0.045,0.1541,nn,nn00849090,2022-10-12T18:09:41.461Z,Nevada,earthquake,,1.4,0.42,4.0,reviewed,nn,nn,"-117.9092,38.1604","Columbus Road, Esmeralda County, Nevada, United States","{'road': 'Columbus Road', 'county': 'Esmeralda County', 'state': 'Nevada', 'ISO3166-2-lvl4': 'US-NV', 'country': 'United States', 'country_code': 'us'}",Nevada,United States
2022-10-12T17:40:13.970Z,38.8338318,-122.8034973,2.06,0.57,md,8.0,223.0,0.01124,0.01,nc,nc73792706,2022-10-12T17:41:50.856Z,"7km W of Cobb, CA",earthquake,1.15,0.62,,1.0,automatic,nc,nc,"-122.8034973,38.8338318","Lake County, California, United States","{'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T17:39:46.260Z,38.8359985,-122.8046646,1.72,0.36,md,8.0,87.0,0.01144,0.02,nc,nc73792701,2022-10-12T17:41:20.719Z,"7km WNW of Cobb, CA",earthquake,0.4,1.12,,1.0,automatic,nc,nc,"-122.8046646,38.8359985","Lake County, California, United States","{'county': 'Lake County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T17:11:39.498Z,63.698,-148.3137,80.9,1.1,ml,,,,0.68,ak,ak022d3mcpv9,2022-10-12T17:13:53.774Z,"29 km E of Denali Park, Alaska",earthquake,,1.0,,,automatic,ak,ak,"-148.3137,63.698","Denali, Alaska, United States","{'county': 'Denali', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T17:09:34.289Z,35.946,-97.88466667,4.61,1.81,ml,54.0,43.0,0.08458340185,0.35,ok,ok2022uaev,2022-10-12T17:17:29.553Z,"4 km SSE of Dover, Oklahoma",earthquake,,0.8,0.21,23.0,reviewed,ok,ok,"-97.88466667,35.946","Kingfisher County, Oklahoma, 73734, United States","{'county': 'Kingfisher County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'postcode': '73734', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
2022-10-12T17:07:51.852Z,62.2204,-148.072,19.6,1.2,ml,,,,0.53,ak,ak022d3mbw1d,2022-10-12T17:09:26.428Z,"50 km NNW of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak,"-148.072,62.2204","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T17:00:14.343Z,62.8272,-149.6799,66.4,2.1,ml,,,,0.62,ak,ak022d3mab4q,2022-10-12T17:02:32.638Z,"47 km NNE of Chase, Alaska",earthquake,,0.8,,,automatic,ak,ak,"-149.6799,62.8272","Matanuska-Susitna, Alaska, United States","{'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T17:00:09.584Z,-8.8751,126.6963,21.77,4.5,mb,26.0,59.0,2.552,0.57,us,us6000it2v,2022-10-12T19:04:11.040Z,"36 km E of Viqueque, Timor Leste",earthquake,7.85,4.702,0.128,18.0,reviewed,us,us,"126.6963,-8.8751","Vikeke, Timór Lorosa'e / Timor-Leste","{'state': 'Vikeke', 'ISO3166-2-lvl4': 'TL-VI', 'country': ""Timór Lorosa'e / Timor-Leste"", 'country_code': 'tl'}",Vikeke,Timór Lorosa'e / Timor-Leste
2022-10-12T16:46:10.170Z,35.3021667,-117.4286667,0.39,1.49,ml,17.0,76.0,0.2284,0.26,ci,ci40359888,2022-10-12T16:49:40.419Z,"20km ESE of Johannesburg, CA",earthquake,0.49,1.11,0.145,21.0,automatic,ci,ci,"-117.4286667,35.3021667","CAL Fire San Bernardino Unit, CAL Fire Southern Region, California, United States","{'district': 'CAL Fire San Bernardino Unit', 'state_district': 'CAL Fire Southern Region', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T16:43:44.881Z,60.4211,-153.3121,15.4,2.1,ml,,,,0.29,ak,ak022d3ly5o8,2022-10-12T16:46:16.925Z,"60 km ENE of Port Alsworth, Alaska",earthquake,,1.6,,,automatic,ak,ak,"-153.3121,60.4211","Kenai Peninsula, Alaska, United States","{'county': 'Kenai Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T16:41:05.300Z,33.2265,-116.2115,5.47,1.33,ml,55.0,43.0,0.04905,0.21,ci,ci40359872,2022-10-12T23:57:07.720Z,"12km NW of Ocotillo Wells, CA",earthquake,0.19,0.46,0.142,37.0,reviewed,ci,ci,"-116.2115,33.2265","Hills of the Moon Wash, San Diego County, California, United States","{'road': 'Hills of the Moon Wash', 'county': 'San Diego County', 'state': 'California', 'ISO3166-2-lvl4': 'US-CA', 'country': 'United States', 'country_code': 'us'}",California,United States
2022-10-12T16:33:44.390Z,54.4805,-159.7635,27.664,2.9,ml,17.0,255.0,0.366,0.69,us,us6000it41,2022-10-12T21:44:17.040Z,"106 km SSE of Sand Point, Alaska",earthquake,5.65,12.2,0.077,22.0,reviewed,us,us,"-159.7635,54.4805",,0,0,0
2022-10-12T16:29:49.299Z,56.6269,-157.9951,86.5,2.2,ml,,,,0.36,ak,ak022d3lv5zl,2022-10-12T21:40:33.040Z,"44 km NE of Chignik, Alaska",earthquake,,0.7,,,automatic,ak,ak,"-157.9951,56.6269","Lake and Peninsula, Alaska, United States","{'county': 'Lake and Peninsula', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T16:22:50.730Z,19.1631660461426,-155.495330810547,36.7200012207031,1.88999999,md,37.0,119.0,,0.109999999,hv,hv73175947,2022-10-12T16:25:54.820Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.61,0.790000021,1.39999998,8.0,automatic,hv,hv,"-155.495330810547,19.1631660461426","Mamalahoa Highway, Hawaiʻi County, Hawaii, 96777, United States","{'road': 'Mamalahoa Highway', 'county': 'Hawaiʻi County', 'state': 'Hawaii', 'ISO3166-2-lvl4': 'US-HI', 'postcode': '96777', 'country': 'United States', 'country_code': 'us'}",Hawaii,United States
2022-10-12T16:09:00.137Z,62.1264,-147.6429,40.1,1.2,ml,,,,0.62,ak,ak022d3lqrvh,2022-10-12T16:11:05.976Z,"32 km NW of Eureka Roadhouse, Alaska",earthquake,,0.7,,,automatic,ak,ak,"-147.6429,62.1264","Horsepasture Pass Trail, Matanuska-Susitna, Alaska, United States","{'road': 'Horsepasture Pass Trail', 'county': 'Matanuska-Susitna', 'state': 'Alaska', 'ISO3166-2-lvl4': 'US-AK', 'country': 'United States', 'country_code': 'us'}",Alaska,United States
2022-10-12T16:07:14.779Z,36.21333333,-95.88016667,0.0,1.32,ml,49.0,203.0,0.3113389047,0.56,ok,ok2022uacu,2022-10-12T16:15:29.301Z,"6 km SSW of Owasso, Oklahoma",quarry blast,,0.8,0.19,22.0,reviewed,ok,ok,"-95.88016667,36.21333333","01, East 42nd Street North, Tulsa, Tulsa County, Oklahoma, 74115, United States","{'aeroway': '01', 'road': 'East 42nd Street North', 'city': 'Tulsa', 'county': 'Tulsa County', 'state': 'Oklahoma', 'ISO3166-2-lvl4': 'US-OK', 'postcode': '74115', 'country': 'United States', 'country_code': 'us'}",Oklahoma,United States
